date,landfill_name,city,msw_received_tonnes,organic_fraction,ch4_emitted_tonnes,ambient_temp,sensor_status
2023-06-13,Okhla,Delhi,1043.1,0.54,47.36,28.1,ACTIVE
2023-06-13,Deonar,Mumbai,3162.2,0.4,139.14,24.0,ACTIVE
2023-06-13,Pirana,Ahmedabad,2492.3,0.57,113.9,36.7,ACTIVE
2023-06-13,Perungudi,Chennai,2732.5,0.51,123.24,25.0,ACTIVE
2023-06-14,Ghazipur,Delhi,2486.5,0.56,113.38,25.7,ACTIVE
2023-06-14,Bhalswa,Delhi,2297.7,0.56,104.78,35.3,ACTIVE
2023-06-14,Okhla,Delhi,1170.4,0.57,53.49,36.3,ACTIVE
2023-06-14,Deonar,Mumbai,3346.6,0.53,151.6,16.0,ACTIVE
2023-06-14,Pirana,Ahmedabad,2548.0,0.42,112.62,41.5,CALIBRATING
2023-06-14,Perungudi,Chennai,2187.8,0.52,98.89,19.8,ACTIVE
2023-06-15,Ghazipur,Delhi,2845.7,0.57,130.05,29.5,ACTIVE
2023-06-15,Bhalswa,Delhi,2133.0,0.54,96.84,17.5,ACTIVE
2023-06-15,Okhla,Delhi,1215.4,0.41,53.6,44.5,ACTIVE
2023-06-15,Deonar,Mumbai,3088.2,0.48,138.35,30.0,ACTIVE
2023-06-15,Pirana,Ahmedabad,2778.2,0.42,122.8,23.7,ACTIVE
2023-06-15,Perungudi,Chennai,2126.6,0.51,95.91,34.3,ACTIVE
2023-06-16,Ghazipur,Delhi,3147.3,0.54,142.89,39.4,ACTIVE
2023-06-16,Bhalswa,Delhi,1961.3,0.44,87.08,42.7,ACTIVE
2023-06-16,Okhla,Delhi,1300.5,0.45,57.87,25.8,ACTIVE
2023-06-16,Deonar,Mumbai,2658.1,0.52,120.15,21.6,ACTIVE
2023-06-16,Pirana,Ahmedabad,2624.1,0.54,119.13,16.8,ACTIVE
2023-06-16,Perungudi,Chennai,2656.9,0.48,119.03,28.7,ACTIVE
2023-06-17,Ghazipur,Delhi,2708.0,0.49,121.59,41.1,ACTIVE
2023-06-17,Bhalswa,Delhi,2269.5,0.49,101.9,39.8,ACTIVE
2023-06-17,Okhla,Delhi,1148.0,0.54,52.12,16.0,ACTIVE
2023-06-17,Deonar,Mumbai,2651.1,0.58,121.42,21.9,ACTIVE
2023-06-17,Pirana,Ahmedabad,2512.5,0.6,115.58,24.8,ACTIVE
2023-06-17,Perungudi,Chennai,2457.0,0.43,108.85,21.3,ACTIVE
2023-06-18,Ghazipur,Delhi,2855.5,0.55,129.93,22.9,ACTIVE
2023-06-18,Bhalswa,Delhi,1765.5,0.42,78.04,22.5,CALIBRATING
2023-06-18,Okhla,Delhi,1057.6,0.5,47.59,19.3,ACTIVE
2023-06-18,Deonar,Mumbai,3344.7,0.4,147.17,32.3,ACTIVE
2023-06-18,Pirana,Ahmedabad,2569.3,0.5,115.62,36.7,ACTIVE
2023-06-18,Perungudi,Chennai,2759.7,0.45,122.81,26.6,ACTIVE
2023-06-19,Ghazipur,Delhi,2996.2,0.51,135.13,28.7,ACTIVE
2023-06-19,Bhalswa,Delhi,1712.2,0.58,78.42,43.5,ACTIVE
2023-06-19,Okhla,Delhi,1141.1,0.48,51.12,34.3,ACTIVE
2023-06-19,Deonar,Mumbai,3328.7,0.47,148.79,24.3,ACTIVE
2023-06-19,Pirana,Ahmedabad,2460.5,0.44,109.25,19.8,ACTIVE
2023-06-19,Perungudi,Chennai,2432.7,0.57,111.17,23.0,ACTIVE
2023-06-20,Ghazipur,Delhi,3044.9,0.48,136.41,44.6,ACTIVE
2023-06-20,Bhalswa,Delhi,2143.6,0.57,97.96,41.9,ACTIVE
2023-06-20,Okhla,Delhi,1101.6,0.47,49.24,37.3,ACTIVE
2023-06-20,Deonar,Mumbai,3138.0,0.41,138.39,19.5,ACTIVE
2023-06-20,Pirana,Ahmedabad,2862.8,0.6,131.69,25.8,ACTIVE
2023-06-20,Perungudi,Chennai,2609.6,0.52,117.95,40.6,ACTIVE
2023-06-21,Ghazipur,Delhi,2978.3,0.52,134.62,43.5,ACTIVE
2023-06-21,Bhalswa,Delhi,1791.9,0.52,80.99,33.7,ACTIVE
2023-06-21,Okhla,Delhi,1371.0,0.41,60.46,35.3,ACTIVE
2023-06-21,Deonar,Mumbai,2706.4,0.47,120.98,22.0,ACTIVE
2023-06-21,Pirana,Ahmedabad,2506.9,0.52,113.31,41.6,CALIBRATING
2023-06-21,Perungudi,Chennai,2174.7,0.43,96.34,39.4,ACTIVE
2023-06-22,Ghazipur,Delhi,2875.5,0.49,129.11,19.4,ACTIVE
2023-06-22,Bhalswa,Delhi,2236.1,0.58,102.41,28.1,ACTIVE
2023-06-22,Okhla,Delhi,1156.3,0.43,51.22,38.0,ACTIVE
2023-06-22,Deonar,Mumbai,2839.4,0.42,125.5,30.5,ACTIVE
2023-06-22,Pirana,Ahmedabad,2780.4,0.57,127.06,34.6,ACTIVE
2023-06-22,Perungudi,Chennai,2258.3,0.57,103.2,40.0,ACTIVE
2023-06-23,Ghazipur,Delhi,2893.4,0.52,130.78,26.3,ACTIVE
2023-06-23,Bhalswa,Delhi,1940.8,0.59,89.08,33.7,ACTIVE
2023-06-23,Okhla,Delhi,1121.8,0.6,51.6,27.9,ACTIVE
2023-06-23,Deonar,Mumbai,3384.4,0.59,155.34,30.2,ACTIVE
2023-06-23,Pirana,Ahmedabad,2319.6,0.45,103.22,23.7,CALIBRATING
2023-06-23,Perungudi,Chennai,2384.7,0.44,105.88,38.2,ACTIVE
2023-06-24,Ghazipur,Delhi,2706.1,0.45,120.42,44.4,ACTIVE
2023-06-24,Bhalswa,Delhi,1850.7,0.59,84.95,22.6,ACTIVE
2023-06-24,Okhla,Delhi,1061.1,0.6,48.81,39.8,ACTIVE
2023-06-24,Deonar,Mumbai,2575.3,0.48,115.37,41.4,ACTIVE
2023-06-24,Pirana,Ahmedabad,2164.4,0.49,97.18,22.2,ACTIVE
2023-06-24,Perungudi,Chennai,2578.1,0.52,116.53,23.7,ACTIVE
2023-06-25,Ghazipur,Delhi,3018.9,0.57,137.96,28.0,ACTIVE
2023-06-25,Bhalswa,Delhi,2201.1,0.43,97.51,25.0,ACTIVE
2023-06-25,Okhla,Delhi,1308.6,0.45,58.23,44.7,ACTIVE
2023-06-25,Deonar,Mumbai,3164.7,0.59,145.26,22.2,ACTIVE
2023-06-25,Pirana,Ahmedabad,2302.1,0.46,102.67,31.2,ACTIVE
2023-06-25,Perungudi,Chennai,2487.9,0.55,113.2,24.7,ACTIVE
2023-06-26,Ghazipur,Delhi,2883.5,0.46,128.6,27.7,ACTIVE
2023-06-26,Bhalswa,Delhi,1885.9,0.49,84.68,29.5,ACTIVE
2023-06-26,Okhla,Delhi,1272.2,0.58,58.27,26.3,ACTIVE
2023-06-26,Deonar,Mumbai,2878.5,0.57,131.55,31.6,ACTIVE
2023-06-26,Pirana,Ahmedabad,2670.6,0.45,118.84,21.0,ACTIVE
2023-06-26,Perungudi,Chennai,2110.0,0.57,96.43,29.8,ACTIVE
2023-06-27,Ghazipur,Delhi,2448.4,0.55,111.4,44.5,ACTIVE
2023-06-27,Bhalswa,Delhi,2261.6,0.41,99.74,43.0,ACTIVE
2023-06-27,Okhla,Delhi,1170.9,0.49,52.57,30.2,ACTIVE
2023-06-27,Deonar,Mumbai,2941.0,0.44,130.58,25.7,ACTIVE
2023-06-27,Pirana,Ahmedabad,2704.5,0.5,121.7,29.3,ACTIVE
2023-06-27,Perungudi,Chennai,2751.6,0.55,125.2,31.4,ACTIVE
2023-06-28,Ghazipur,Delhi,2507.6,0.41,110.59,15.5,ACTIVE
2023-06-28,Bhalswa,Delhi,2090.9,0.48,93.67,17.5,ACTIVE
2023-06-28,Okhla,Delhi,1200.2,0.54,54.49,26.4,CALIBRATING
2023-06-28,Deonar,Mumbai,3053.7,0.57,139.55,43.4,ACTIVE
2023-06-28,Pirana,Ahmedabad,2610.0,0.43,115.62,35.7,ACTIVE
2023-06-28,Perungudi,Chennai,2195.7,0.58,100.56,16.9,ACTIVE
2023-06-29,Ghazipur,Delhi,2590.3,0.42,114.49,42.2,ACTIVE
2023-06-29,Bhalswa,Delhi,2010.3,0.44,89.26,25.4,ACTIVE
2023-06-29,Okhla,Delhi,1336.0,0.52,60.39,18.6,ACTIVE
2023-06-29,Deonar,Mumbai,3242.9,0.55,147.55,32.9,ACTIVE
2023-06-29,Pirana,Ahmedabad,2336.2,0.4,102.79,31.5,ACTIVE
2023-06-29,Perungudi,Chennai,2420.9,0.5,108.94,19.5,ACTIVE
2023-06-30,Ghazipur,Delhi,3137.3,0.52,141.81,19.0,ACTIVE
2023-06-30,Bhalswa,Delhi,2265.5,0.48,101.49,32.6,ACTIVE
2023-06-30,Okhla,Delhi,1256.0,0.45,55.89,33.6,ACTIVE
2023-06-30,Deonar,Mumbai,3292.9,0.56,150.16,19.1,ACTIVE
2023-06-30,Pirana,Ahmedabad,2703.0,0.53,122.45,19.6,ACTIVE
2023-06-30,Perungudi,Chennai,2576.4,0.49,115.68,28.9,ACTIVE
2023-07-01,Ghazipur,Delhi,2805.3,0.6,129.04,30.9,ACTIVE
2023-07-01,Bhalswa,Delhi,2006.4,0.52,90.69,32.9,ACTIVE
2023-07-01,Okhla,Delhi,1368.5,0.45,60.9,24.0,ACTIVE
2023-07-01,Deonar,Mumbai,3182.8,0.48,142.59,41.1,ACTIVE
2023-07-01,Pirana,Ahmedabad,2639.4,0.56,120.36,17.8,CALIBRATING
2023-07-01,Perungudi,Chennai,2415.1,0.5,108.68,20.5,ACTIVE
2023-07-02,Ghazipur,Delhi,3023.8,0.44,134.26,29.1,ACTIVE
2023-07-02,Bhalswa,Delhi,1849.6,0.5,83.23,33.5,ACTIVE
2023-07-02,Okhla,Delhi,1337.1,0.41,58.97,33.4,ACTIVE
2023-07-02,Deonar,Mumbai,2802.7,0.43,124.16,22.0,ACTIVE
2023-07-02,Pirana,Ahmedabad,2426.9,0.54,110.18,21.8,ACTIVE
2023-07-02,Perungudi,Chennai,2514.3,0.59,115.41,43.3,ACTIVE
2023-07-03,Ghazipur,Delhi,3070.5,0.52,138.79,24.1,ACTIVE
2023-07-03,Bhalswa,Delhi,2252.7,0.55,102.5,40.2,ACTIVE
2023-07-03,Okhla,Delhi,1108.3,0.52,50.1,20.6,ACTIVE
2023-07-03,Deonar,Mumbai,2551.7,0.59,117.12,24.6,ACTIVE
2023-07-03,Pirana,Ahmedabad,2379.3,0.53,107.78,22.4,ACTIVE
2023-07-03,Perungudi,Chennai,2052.8,0.55,93.4,33.6,ACTIVE
2023-07-04,Ghazipur,Delhi,2731.5,0.54,124.01,44.7,ACTIVE
2023-07-04,Bhalswa,Delhi,2030.2,0.45,90.34,27.5,ACTIVE
2023-07-04,Okhla,Delhi,1323.4,0.52,59.82,29.2,ACTIVE
2023-07-04,Deonar,Mumbai,2683.8,0.53,121.58,15.1,ACTIVE
2023-07-04,Pirana,Ahmedabad,2275.7,0.53,103.09,23.1,ACTIVE
2023-07-04,Perungudi,Chennai,2621.0,0.54,118.99,41.3,ACTIVE
2023-07-05,Ghazipur,Delhi,2392.4,0.44,106.22,38.6,ACTIVE
2023-07-05,Bhalswa,Delhi,2228.6,0.4,98.06,21.8,ACTIVE
2023-07-05,Okhla,Delhi,1327.4,0.54,60.26,43.6,ACTIVE
2023-07-05,Deonar,Mumbai,2852.8,0.51,128.66,42.8,ACTIVE
2023-07-05,Pirana,Ahmedabad,2346.9,0.42,103.73,37.6,ACTIVE
2023-07-05,Perungudi,Chennai,2308.8,0.58,105.74,21.7,ACTIVE
2023-07-06,Ghazipur,Delhi,2641.2,0.46,117.8,25.5,ACTIVE
2023-07-06,Bhalswa,Delhi,2229.9,0.4,98.12,43.9,ACTIVE
2023-07-06,Okhla,Delhi,1106.6,0.43,49.02,23.3,ACTIVE
2023-07-06,Deonar,Mumbai,3425.7,0.42,151.42,40.5,ACTIVE
2023-07-06,Pirana,Ahmedabad,2789.8,0.43,123.59,27.1,ACTIVE
2023-07-06,Perungudi,Chennai,2494.0,0.55,113.48,28.4,ACTIVE
2023-07-07,Ghazipur,Delhi,2774.9,0.54,125.98,17.2,ACTIVE
2023-07-07,Bhalswa,Delhi,1849.5,0.42,81.75,18.7,ACTIVE
2023-07-07,Okhla,Delhi,1228.0,0.41,54.15,31.9,ACTIVE
2023-07-07,Deonar,Mumbai,3255.9,0.49,146.19,27.9,ACTIVE
2023-07-07,Pirana,Ahmedabad,2669.3,0.49,119.85,34.1,ACTIVE
2023-07-07,Perungudi,Chennai,2164.3,0.59,99.34,23.2,ACTIVE
2023-07-08,Ghazipur,Delhi,2425.2,0.53,109.86,29.3,ACTIVE
2023-07-08,Bhalswa,Delhi,1889.4,0.41,83.32,26.6,ACTIVE
2023-07-08,Okhla,Delhi,1309.6,0.51,59.06,41.4,ACTIVE
2023-07-08,Deonar,Mumbai,3029.0,0.45,134.79,17.9,ACTIVE
2023-07-08,Pirana,Ahmedabad,2588.0,0.52,116.98,15.2,CALIBRATING
2023-07-08,Perungudi,Chennai,2376.3,0.6,109.31,26.8,ACTIVE
2023-07-09,Ghazipur,Delhi,2986.7,0.44,132.61,36.6,ACTIVE
2023-07-09,Bhalswa,Delhi,1816.9,0.55,82.67,31.6,ACTIVE
2023-07-09,Okhla,Delhi,1124.6,0.54,51.06,15.2,ACTIVE
2023-07-09,Deonar,Mumbai,3184.6,0.41,140.44,23.7,ACTIVE
2023-07-09,Pirana,Ahmedabad,2706.8,0.57,123.7,27.5,ACTIVE
2023-07-09,Perungudi,Chennai,2527.2,0.51,113.98,41.0,ACTIVE
2023-07-10,Ghazipur,Delhi,3007.4,0.5,135.33,15.2,ACTIVE
2023-07-10,Bhalswa,Delhi,1796.1,0.44,79.75,35.4,ACTIVE
2023-07-10,Okhla,Delhi,1333.5,0.52,60.27,16.3,ACTIVE
2023-07-10,Deonar,Mumbai,3029.1,0.43,134.19,31.6,ACTIVE
2023-07-10,Pirana,Ahmedabad,2520.6,0.55,114.69,25.2,ACTIVE
2023-07-10,Perungudi,Chennai,2094.3,0.59,96.13,41.4,ACTIVE
2023-07-11,Ghazipur,Delhi,3028.2,0.55,137.78,27.7,ACTIVE
2023-07-11,Bhalswa,Delhi,1806.0,0.41,79.64,17.7,ACTIVE
2023-07-11,Okhla,Delhi,1243.3,0.4,54.71,24.1,ACTIVE
2023-07-11,Deonar,Mumbai,2910.9,0.56,132.74,33.7,ACTIVE
2023-07-11,Pirana,Ahmedabad,2171.2,0.49,97.49,22.2,CALIBRATING
2023-07-11,Perungudi,Chennai,2370.4,0.53,107.38,22.8,ACTIVE
2023-07-12,Ghazipur,Delhi,2661.4,0.54,120.83,36.9,ACTIVE
2023-07-12,Bhalswa,Delhi,2017.5,0.54,91.59,38.8,ACTIVE
2023-07-12,Okhla,Delhi,1029.4,0.4,45.29,33.6,ACTIVE
2023-07-12,Deonar,Mumbai,3340.7,0.47,149.33,16.8,ACTIVE
2023-07-12,Pirana,Ahmedabad,2522.3,0.46,112.49,15.1,ACTIVE
2023-07-12,Perungudi,Chennai,2644.3,0.46,117.94,19.0,ACTIVE
2023-07-13,Ghazipur,Delhi,3019.5,0.47,134.97,24.9,ACTIVE
2023-07-13,Bhalswa,Delhi,2110.2,0.44,93.69,34.3,ACTIVE
2023-07-13,Okhla,Delhi,1209.3,0.45,53.81,25.0,ACTIVE
2023-07-13,Deonar,Mumbai,2997.5,0.58,137.29,42.6,ACTIVE
2023-07-13,Pirana,Ahmedabad,2842.7,0.43,125.93,43.9,ACTIVE
2023-07-13,Perungudi,Chennai,2382.5,0.47,106.5,35.0,ACTIVE
2023-07-14,Ghazipur,Delhi,2715.5,0.57,124.1,44.4,ACTIVE
2023-07-14,Bhalswa,Delhi,2143.4,0.45,95.38,43.8,ACTIVE
2023-07-14,Okhla,Delhi,1178.8,0.44,52.34,37.9,ACTIVE
2023-07-14,Deonar,Mumbai,3040.7,0.51,137.14,25.7,ACTIVE
2023-07-14,Pirana,Ahmedabad,2556.6,0.56,116.58,31.7,ACTIVE
2023-07-14,Perungudi,Chennai,2661.9,0.48,119.25,28.9,ACTIVE
2023-07-15,Ghazipur,Delhi,3018.6,0.52,136.44,22.7,ACTIVE
2023-07-15,Bhalswa,Delhi,2089.3,0.58,95.69,22.2,ACTIVE
2023-07-15,Okhla,Delhi,1133.4,0.5,51.0,40.6,ACTIVE
2023-07-15,Deonar,Mumbai,2742.9,0.58,125.62,23.8,ACTIVE
2023-07-15,Pirana,Ahmedabad,2835.9,0.4,124.78,21.3,ACTIVE
2023-07-15,Perungudi,Chennai,2604.9,0.44,115.66,30.4,ACTIVE
2023-07-16,Ghazipur,Delhi,2963.7,0.49,133.07,34.4,ACTIVE
2023-07-16,Bhalswa,Delhi,1875.3,0.49,84.2,27.5,ACTIVE
2023-07-16,Okhla,Delhi,1135.5,0.54,51.55,34.6,ACTIVE
2023-07-16,Deonar,Mumbai,3228.3,0.42,142.69,39.5,ACTIVE
2023-07-16,Pirana,Ahmedabad,2573.8,0.4,113.25,40.0,ACTIVE
2023-07-16,Perungudi,Chennai,2321.4,0.55,105.62,30.7,ACTIVE
2023-07-17,Ghazipur,Delhi,2763.7,0.53,125.2,37.3,ACTIVE
2023-07-17,Bhalswa,Delhi,1761.0,0.57,80.48,31.7,ACTIVE
2023-07-17,Okhla,Delhi,1327.8,0.53,60.15,20.7,CALIBRATING
2023-07-17,Deonar,Mumbai,2657.1,0.41,117.18,38.2,ACTIVE
2023-07-17,Pirana,Ahmedabad,2446.3,0.49,109.84,34.9,ACTIVE
2023-07-17,Perungudi,Chennai,2637.1,0.52,119.2,17.2,ACTIVE
2023-07-18,Ghazipur,Delhi,2806.4,0.51,126.57,29.9,ACTIVE
2023-07-18,Bhalswa,Delhi,2149.2,0.43,95.21,22.5,OFFLINE
2023-07-18,Okhla,Delhi,1356.2,0.49,60.89,21.4,ACTIVE
2023-07-18,Deonar,Mumbai,2876.3,0.48,128.86,31.2,CALIBRATING
2023-07-18,Pirana,Ahmedabad,2347.0,0.53,106.32,43.1,ACTIVE
2023-07-18,Perungudi,Chennai,2119.1,0.47,94.72,43.2,ACTIVE
2023-07-19,Ghazipur,Delhi,3104.4,0.56,141.56,25.1,ACTIVE
2023-07-19,Bhalswa,Delhi,2028.5,0.43,89.86,31.6,ACTIVE
2023-07-19,Okhla,Delhi,1113.5,0.51,50.22,15.4,ACTIVE
2023-07-19,Deonar,Mumbai,3163.3,0.4,139.19,35.3,ACTIVE
2023-07-19,Pirana,Ahmedabad,2809.9,0.41,123.92,39.2,ACTIVE
2023-07-19,Perungudi,Chennai,2563.6,0.59,117.67,24.1,CALIBRATING
2023-07-20,Ghazipur,Delhi,3192.8,0.57,145.91,18.5,ACTIVE
2023-07-20,Bhalswa,Delhi,1804.3,0.47,80.65,43.7,ACTIVE
2023-07-20,Okhla,Delhi,1234.3,0.42,54.56,41.3,ACTIVE
2023-07-20,Deonar,Mumbai,3371.3,0.44,149.69,33.5,ACTIVE
2023-07-20,Pirana,Ahmedabad,2796.3,0.45,124.44,23.5,ACTIVE
2023-07-20,Perungudi,Chennai,2704.5,0.48,121.16,37.3,ACTIVE
2023-07-21,Ghazipur,Delhi,2702.2,0.41,119.17,29.5,ACTIVE
2023-07-21,Bhalswa,Delhi,2085.2,0.54,94.67,27.3,ACTIVE
2023-07-21,Okhla,Delhi,1212.4,0.41,53.47,19.1,ACTIVE
2023-07-21,Deonar,Mumbai,2887.2,0.55,131.37,28.5,ACTIVE
2023-07-21,Pirana,Ahmedabad,2549.4,0.44,113.19,15.4,ACTIVE
2023-07-21,Perungudi,Chennai,2052.8,0.55,93.4,42.9,ACTIVE
2023-07-22,Ghazipur,Delhi,2398.8,0.41,105.79,18.0,ACTIVE
2023-07-22,Bhalswa,Delhi,2030.1,0.52,91.76,43.4,OFFLINE
2023-07-22,Okhla,Delhi,1331.4,0.51,60.05,37.4,ACTIVE
2023-07-22,Deonar,Mumbai,2846.8,0.56,129.81,15.0,ACTIVE
2023-07-22,Pirana,Ahmedabad,2508.9,0.41,110.64,31.9,ACTIVE
2023-07-22,Perungudi,Chennai,2252.5,0.41,99.34,43.1,ACTIVE
2023-07-23,Ghazipur,Delhi,2472.9,0.58,113.26,38.8,ACTIVE
2023-07-23,Bhalswa,Delhi,1858.6,0.48,83.27,44.3,ACTIVE
2023-07-23,Okhla,Delhi,1126.2,0.43,49.89,30.3,ACTIVE
2023-07-23,Deonar,Mumbai,3238.2,0.45,144.1,25.5,ACTIVE
2023-07-23,Pirana,Ahmedabad,2711.7,0.52,122.57,32.0,ACTIVE
2023-07-23,Perungudi,Chennai,2186.1,0.5,98.37,37.3,ACTIVE
2023-07-24,Ghazipur,Delhi,2743.5,0.41,120.99,44.7,ACTIVE
2023-07-24,Bhalswa,Delhi,2275.9,0.45,101.28,19.2,CALIBRATING
2023-07-24,Okhla,Delhi,1191.1,0.55,54.2,40.9,ACTIVE
2023-07-24,Deonar,Mumbai,2936.3,0.56,133.9,24.5,ACTIVE
2023-07-24,Pirana,Ahmedabad,2318.6,0.49,104.11,27.3,ACTIVE
2023-07-24,Perungudi,Chennai,2049.4,0.6,94.27,31.2,ACTIVE
2023-07-25,Ghazipur,Delhi,2857.8,0.49,128.32,29.7,ACTIVE
2023-07-25,Bhalswa,Delhi,1949.6,0.57,89.1,21.7,ACTIVE
2023-07-25,Okhla,Delhi,1265.5,0.54,57.45,29.2,ACTIVE
2023-07-25,Deonar,Mumbai,3381.4,0.56,154.19,32.3,ACTIVE
2023-07-25,Pirana,Ahmedabad,2339.9,0.46,104.36,39.2,ACTIVE
2023-07-25,Perungudi,Chennai,2674.2,0.41,117.93,37.3,ACTIVE
2023-07-26,Ghazipur,Delhi,3140.3,0.53,142.26,27.7,ACTIVE
2023-07-26,Bhalswa,Delhi,1764.2,0.6,81.15,23.3,ACTIVE
2023-07-26,Okhla,Delhi,1251.0,0.46,55.79,32.3,ACTIVE
2023-07-26,Deonar,Mumbai,3238.5,0.44,143.79,38.1,ACTIVE
2023-07-26,Pirana,Ahmedabad,2750.3,0.4,121.01,15.7,ACTIVE
2023-07-26,Perungudi,Chennai,2709.0,0.58,124.07,42.4,ACTIVE
2023-07-27,Ghazipur,Delhi,3216.9,0.48,144.12,22.6,ACTIVE
2023-07-27,Bhalswa,Delhi,2154.4,0.43,95.44,43.7,ACTIVE
2023-07-27,Okhla,Delhi,1027.6,0.57,46.96,37.7,ACTIVE
2023-07-27,Deonar,Mumbai,2933.5,0.42,129.66,39.6,CALIBRATING
2023-07-27,Pirana,Ahmedabad,2487.5,0.43,110.2,38.9,ACTIVE
2023-07-27,Perungudi,Chennai,2579.9,0.59,118.42,31.4,ACTIVE
2023-07-28,Ghazipur,Delhi,2851.1,0.47,127.44,27.6,ACTIVE
2023-07-28,Bhalswa,Delhi,2055.3,0.42,90.84,18.5,CALIBRATING
2023-07-28,Okhla,Delhi,1272.7,0.41,56.13,25.4,CALIBRATING
2023-07-28,Deonar,Mumbai,2607.9,0.56,118.92,40.2,ACTIVE
2023-07-28,Pirana,Ahmedabad,2498.9,0.5,112.45,27.3,ACTIVE
2023-07-28,Perungudi,Chennai,2542.9,0.47,113.67,23.5,ACTIVE
2023-07-29,Ghazipur,Delhi,2676.9,0.42,118.32,17.7,CALIBRATING
2023-07-29,Bhalswa,Delhi,2023.7,0.42,89.45,40.9,ACTIVE
2023-07-29,Okhla,Delhi,1201.3,0.59,55.14,21.7,ACTIVE
2023-07-29,Deonar,Mumbai,3161.0,0.58,144.77,35.8,ACTIVE
2023-07-29,Pirana,Ahmedabad,2791.2,0.47,124.77,27.7,ACTIVE
2023-07-29,Perungudi,Chennai,2148.8,0.54,97.56,36.2,ACTIVE
2023-07-30,Ghazipur,Delhi,2906.2,0.44,129.04,25.7,ACTIVE
2023-07-30,Bhalswa,Delhi,2146.3,0.41,94.65,29.0,ACTIVE
2023-07-30,Okhla,Delhi,1180.0,0.43,52.27,28.6,ACTIVE
2023-07-30,Deonar,Mumbai,2954.6,0.55,134.43,30.8,ACTIVE
2023-07-30,Pirana,Ahmedabad,2622.6,0.58,120.12,32.9,ACTIVE
2023-07-30,Perungudi,Chennai,2558.9,0.43,113.36,19.0,ACTIVE
2023-07-31,Ghazipur,Delhi,2902.5,0.53,131.48,23.4,OFFLINE
2023-07-31,Bhalswa,Delhi,1847.3,0.44,82.02,38.5,ACTIVE
2023-07-31,Okhla,Delhi,1037.2,0.52,46.88,28.5,ACTIVE
2023-07-31,Deonar,Mumbai,3347.9,0.41,147.64,40.5,ACTIVE
2023-07-31,Pirana,Ahmedabad,2258.7,0.42,99.83,40.0,ACTIVE
2023-07-31,Perungudi,Chennai,2660.1,0.49,119.44,43.8,ACTIVE
2023-08-01,Ghazipur,Delhi,2799.4,0.57,127.93,27.0,ACTIVE
2023-08-01,Bhalswa,Delhi,2122.1,0.59,97.4,15.0,ACTIVE
2023-08-01,Okhla,Delhi,1132.7,0.51,51.08,32.9,ACTIVE
2023-08-01,Deonar,Mumbai,2683.7,0.49,120.5,15.0,ACTIVE
2023-08-01,Pirana,Ahmedabad,2829.1,0.4,124.48,18.8,ACTIVE
2023-08-01,Perungudi,Chennai,2395.2,0.42,105.87,17.5,ACTIVE
2023-08-02,Ghazipur,Delhi,2771.1,0.48,124.15,29.0,ACTIVE
2023-08-02,Bhalswa,Delhi,1952.7,0.6,89.82,21.8,ACTIVE
2023-08-02,Okhla,Delhi,1137.0,0.44,50.48,16.1,ACTIVE
2023-08-02,Deonar,Mumbai,2817.8,0.58,129.06,29.7,ACTIVE
2023-08-02,Pirana,Ahmedabad,2804.4,0.52,126.76,38.4,ACTIVE
2023-08-02,Perungudi,Chennai,2496.5,0.42,110.35,36.7,ACTIVE
2023-08-03,Ghazipur,Delhi,3094.0,0.47,138.3,40.2,ACTIVE
2023-08-03,Bhalswa,Delhi,1727.7,0.53,78.26,16.6,ACTIVE
2023-08-03,Okhla,Delhi,1123.2,0.47,50.21,35.2,ACTIVE
2023-08-03,Deonar,Mumbai,3066.1,0.49,137.67,29.9,ACTIVE
2023-08-03,Pirana,Ahmedabad,2142.3,0.53,97.05,29.2,ACTIVE
2023-08-03,Perungudi,Chennai,2393.7,0.41,105.56,19.2,CALIBRATING
2023-08-04,Ghazipur,Delhi,2593.7,0.45,115.42,24.9,ACTIVE
2023-08-04,Bhalswa,Delhi,2127.5,0.55,96.8,20.4,CALIBRATING
2023-08-04,Okhla,Delhi,1330.6,0.4,58.55,29.7,ACTIVE
2023-08-04,Deonar,Mumbai,3079.7,0.53,139.51,17.3,ACTIVE
2023-08-04,Pirana,Ahmedabad,2396.1,0.56,109.26,20.0,ACTIVE
2023-08-04,Perungudi,Chennai,2498.9,0.41,110.2,40.6,ACTIVE
2023-08-05,Ghazipur,Delhi,2500.4,0.55,113.77,31.9,ACTIVE
2023-08-05,Bhalswa,Delhi,1847.6,0.48,82.77,23.1,ACTIVE
2023-08-05,Okhla,Delhi,1343.1,0.48,60.17,22.6,CALIBRATING
2023-08-05,Deonar,Mumbai,3408.4,0.55,155.08,20.6,ACTIVE
2023-08-05,Pirana,Ahmedabad,2337.6,0.58,107.06,24.0,ACTIVE
2023-08-05,Perungudi,Chennai,2139.4,0.43,94.78,17.6,ACTIVE
2023-08-06,Ghazipur,Delhi,2760.6,0.57,126.16,17.4,CALIBRATING
2023-08-06,Bhalswa,Delhi,1862.0,0.49,83.6,29.9,ACTIVE
2023-08-06,Okhla,Delhi,1326.4,0.53,60.09,26.2,ACTIVE
2023-08-06,Deonar,Mumbai,3012.8,0.47,134.67,23.2,CALIBRATING
2023-08-06,Pirana,Ahmedabad,2387.9,0.46,106.5,17.2,CALIBRATING
