filename,category,description,degradable,landfill_class,doc_fraction,estimated_mass_kg,methane_factor_kg_per_kg,ch4_kg,co2e_kg,energy_kwh,carbon_credits,hex_color,relative_path
Textile Trash_77.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_77.jpg
Textile Trash_78.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_78.jpg
Textile Trash_79.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_79.jpg
Textile Trash_8.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_8.jpg
Textile Trash_80.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_80.jpg
Textile Trash_81.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_81.jpg
Textile Trash_82.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_82.jpg
Textile Trash_83.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_83.jpg
Textile Trash_84.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_84.jpg
Textile Trash_85.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_85.jpg
Textile Trash_86.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_86.jpg
Textile Trash_87.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_87.jpg
Textile Trash_88.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_88.jpg
Textile Trash_89.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_89.jpg
Textile Trash_9.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_9.jpg
Textile Trash_90.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_90.jpg
Textile Trash_91.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_91.jpg
Textile Trash_92.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_92.jpg
Textile Trash_93.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_93.jpg
Textile Trash_94.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_94.jpg
Textile Trash_95.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_95.jpg
Textile Trash_96.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_96.jpg
Textile Trash_97.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_97.jpg
Textile Trash_98.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_98.jpg
Textile Trash_99.jpg,Textile Trash,"Clothing fabric scraps, old garments",True,Slow-degrading organic,0.2,0.15,0.06,0.009,0.252,0.1251,0.000252,#ab47bc,RealWaste/Textile Trash/Textile Trash_99.jpg
Vegetation_1.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_1.jpg
Vegetation_10.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_10.jpg
Vegetation_100.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_100.jpg
Vegetation_101.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_101.jpg
Vegetation_102.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_102.jpg
Vegetation_103.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_103.jpg
Vegetation_104.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_104.jpg
Vegetation_105.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_105.jpg
Vegetation_106.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_106.jpg
Vegetation_107.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_107.jpg
Vegetation_108.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_108.jpg
Vegetation_109.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_109.jpg
Vegetation_11.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_11.jpg
Vegetation_110.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_110.jpg
Vegetation_111.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_111.jpg
Vegetation_112.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_112.jpg
Vegetation_113.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_113.jpg
Vegetation_114.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_114.jpg
Vegetation_115.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_115.jpg
Vegetation_116.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_116.jpg
Vegetation_117.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_117.jpg
Vegetation_118.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_118.jpg
Vegetation_119.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_119.jpg
Vegetation_12.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_12.jpg
Vegetation_120.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_120.jpg
Vegetation_121.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_121.jpg
Vegetation_122.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_122.jpg
Vegetation_123.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_123.jpg
Vegetation_124.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_124.jpg
Vegetation_125.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_125.jpg
Vegetation_126.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_126.jpg
Vegetation_127.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_127.jpg
Vegetation_128.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_128.jpg
Vegetation_129.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_129.jpg
Vegetation_13.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_13.jpg
Vegetation_130.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_130.jpg
Vegetation_131.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_131.jpg
Vegetation_132.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_132.jpg
Vegetation_133.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_133.jpg
Vegetation_134.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_134.jpg
Vegetation_135.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_135.jpg
Vegetation_136.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_136.jpg
Vegetation_137.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_137.jpg
Vegetation_138.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_138.jpg
Vegetation_139.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_139.jpg
Vegetation_14.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_14.jpg
Vegetation_140.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_140.jpg
Vegetation_141.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_141.jpg
Vegetation_142.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_142.jpg
Vegetation_143.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_143.jpg
Vegetation_144.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_144.jpg
Vegetation_145.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_145.jpg
Vegetation_146.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_146.jpg
Vegetation_147.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_147.jpg
Vegetation_148.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_148.jpg
Vegetation_149.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_149.jpg
Vegetation_15.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_15.jpg
Vegetation_150.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_150.jpg
Vegetation_151.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_151.jpg
Vegetation_152.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_152.jpg
Vegetation_153.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_153.jpg
Vegetation_154.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_154.jpg
Vegetation_155.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_155.jpg
Vegetation_156.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_156.jpg
Vegetation_157.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_157.jpg
Vegetation_158.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_158.jpg
Vegetation_159.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_159.jpg
Vegetation_16.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_16.jpg
Vegetation_160.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_160.jpg
Vegetation_161.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_161.jpg
Vegetation_162.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_162.jpg
Vegetation_163.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_163.jpg
Vegetation_164.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_164.jpg
Vegetation_165.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_165.jpg
Vegetation_166.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_166.jpg
Vegetation_167.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_167.jpg
Vegetation_168.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_168.jpg
Vegetation_169.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_169.jpg
Vegetation_17.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_17.jpg
Vegetation_170.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_170.jpg
Vegetation_171.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_171.jpg
Vegetation_172.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_172.jpg
Vegetation_173.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_173.jpg
Vegetation_174.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_174.jpg
Vegetation_175.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_175.jpg
Vegetation_176.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_176.jpg
Vegetation_177.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_177.jpg
Vegetation_178.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_178.jpg
Vegetation_179.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_179.jpg
Vegetation_18.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_18.jpg
Vegetation_180.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_180.jpg
Vegetation_181.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_181.jpg
Vegetation_182.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_182.jpg
Vegetation_183.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_183.jpg
Vegetation_184.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_184.jpg
Vegetation_185.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_185.jpg
Vegetation_186.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_186.jpg
Vegetation_187.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_187.jpg
Vegetation_188.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_188.jpg
Vegetation_189.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_189.jpg
Vegetation_19.jpg,Vegetation,"Leaves, grass clippings, garden trimmings",True,Fast-degrading organic,0.2,0.3,0.04,0.012,0.336,0.1668,0.000336,#66bb6a,RealWaste/Vegetation/Vegetation_19.jpg
